Customer_ID,Current_Net_Worth,Savings_Rate(%),Goal_Amount(₹),Primary_Financial_Goal,cluster,cluster_label
CUST204197,3912430.0,18.33,3396343.0,Retirement,3,Mid NW • Retirement
CUST204198,-675989.0,17.84,4114829.0,Education,2,Low NW • Education
CUST204199,2946326.0,23.9,2012240.0,Retirement,3,Mid NW • Retirement
CUST204200,12285298.0,46.39,21157292.0,Retirement,1,High NW • Wealth (large goals)
CUST204201,-45218.0,2.07,394318.0,Education,2,Low NW • Education
CUST204202,4666289.0,16.33,2206777.0,Retirement,3,Mid NW • Retirement
CUST204203,10497043.0,29.23,5221668.0,House,0,Mid NW • House
CUST204204,1201109.0,24.42,5356069.0,House,0,Mid NW • House
CUST204205,2365933.0,14.78,1910213.0,Retirement,3,Mid NW • Retirement
CUST204206,1794653.0,29.54,1335190.0,House,0,Mid NW • House
CUST204207,347432.0,11.02,4215788.0,House,0,Mid NW • House
CUST204208,4260548.0,23.55,3540137.0,Retirement,3,Mid NW • Retirement
CUST204209,-26900.0,5.06,514807.0,Education,2,Low NW • Education
CUST204210,11598536.0,36.67,25822494.0,Wealth,1,High NW • Wealth (large goals)
CUST204211,40681657.0,36.34,17963740.0,Retirement,4,High NW • Wealth (modest goals)
CUST204212,2111743.0,23.49,825439.0,Retirement,3,Mid NW • Retirement
CUST204213,-107971.0,6.75,501071.0,Emergency_Fund,2,Low NW • Education
CUST204214,12896577.0,43.32,14242699.0,Retirement,1,High NW • Wealth (large goals)
CUST204215,2744404.0,21.21,4774100.0,Retirement,3,Mid NW • Retirement
CUST204216,3399378.0,17.23,3834058.0,Retirement,3,Mid NW • Retirement
CUST204217,2183213.0,11.22,1387277.0,House,0,Mid NW • House
CUST204218,72977927.0,54.92,29122736.0,Retirement,4,High NW • Wealth (modest goals)
CUST204219,6686898.0,28.9,5189531.0,Retirement,3,Mid NW • Retirement
CUST204220,4809659.0,20.41,1036792.0,Retirement,3,Mid NW • Retirement
CUST204221,12404750.0,26.47,3168899.0,Retirement,3,Mid NW • Retirement
CUST204222,16330200.0,28.06,1198324.0,House,0,Mid NW • House
CUST204223,364313.0,29.75,5557994.0,Retirement,3,Mid NW • Retirement
CUST204224,296797.0,17.35,4728763.0,Retirement,3,Mid NW • Retirement
CUST204225,3664071.0,29.95,3480786.0,Retirement,3,Mid NW • Retirement
CUST204226,-378941.0,11.31,1147442.0,Retirement,3,Mid NW • Retirement
CUST204227,1269843.0,15.17,5586372.0,House,0,Mid NW • House
CUST204228,5227136.0,14.84,827770.0,Education,2,Low NW • Education
CUST204229,6635352.0,56.5,15225859.0,Retirement,1,High NW • Wealth (large goals)
CUST204230,1159432.0,28.7,2987228.0,Education,2,Low NW • Education
CUST204231,5004587.0,23.49,5745443.0,House,0,Mid NW • House
CUST204232,1969714.0,11.42,2284792.0,Retirement,3,Mid NW • Retirement
CUST204233,3334069.0,13.12,4351374.0,Education,2,Low NW • Education
CUST204234,1305446.0,25.88,4828773.0,Retirement,3,Mid NW • Retirement
CUST204235,6981331.0,51.04,12828094.0,Wealth,1,High NW • Wealth (large goals)
CUST204236,-62135.0,6.44,455202.0,Education,2,Low NW • Education
CUST204237,34278796.0,37.97,29378076.0,Wealth,1,High NW • Wealth (large goals)
CUST204238,4286446.0,19.42,3679420.0,House,0,Mid NW • House
CUST204239,25396056.0,36.42,28526547.0,Wealth,1,High NW • Wealth (large goals)
CUST204240,6047452.0,27.69,3288479.0,Retirement,3,Mid NW • Retirement
CUST204241,185450.0,25.01,3166437.0,Retirement,3,Mid NW • Retirement
CUST204242,-247738.0,28.39,3495167.0,Education,2,Low NW • Education
CUST204243,-348242.0,18.79,4248774.0,House,0,Mid NW • House
CUST204244,-471007.0,25.64,1179890.0,House,0,Mid NW • House
CUST204245,1240587.0,14.86,4750267.0,House,0,Mid NW • House
CUST204246,123122.0,22.67,1948325.0,House,0,Mid NW • House
CUST204247,32189947.0,41.26,7833283.0,Retirement,4,High NW • Wealth (modest goals)
CUST204248,11805619.0,27.49,1920370.0,Retirement,3,Mid NW • Retirement
CUST204249,138106.0,26.58,2229578.0,Education,2,Low NW • Education
CUST204250,2992207.0,18.32,3732097.0,Retirement,3,Mid NW • Retirement
CUST204251,1370231.0,20.38,1277269.0,House,0,Mid NW • House
CUST204252,26401753.0,56.34,4023933.0,Wealth,4,High NW • Wealth (modest goals)
CUST204253,1560137.0,18.65,5777370.0,Retirement,3,Mid NW • Retirement
CUST204254,3529626.0,23.07,4437315.0,House,0,Mid NW • House
CUST204255,3869815.0,27.33,4103920.0,Retirement,3,Mid NW • Retirement
CUST204256,-528541.0,21.19,1774476.0,Retirement,3,Mid NW • Retirement
CUST204257,-238530.0,15.87,5185268.0,House,0,Mid NW • House
CUST204258,5673230.0,27.14,3139613.0,Retirement,3,Mid NW • Retirement
CUST204259,1087769.0,25.67,4944356.0,Retirement,3,Mid NW • Retirement
CUST204260,290578.0,7.66,170140.0,Education,2,Low NW • Education
CUST204261,5668390.0,22.29,5483318.0,House,0,Mid NW • House
CUST204262,4235744.0,24.22,1957043.0,Education,2,Low NW • Education
CUST204263,5218624.0,22.75,957169.0,House,0,Mid NW • House
CUST204264,894739.0,15.5,782515.0,Retirement,3,Mid NW • Retirement
CUST204265,-89042.0,16.83,2331680.0,Retirement,3,Mid NW • Retirement
CUST204266,2377521.0,18.18,5881689.0,House,0,Mid NW • House
CUST204267,8761027.0,36.35,2842058.0,Wealth,0,Mid NW • House
CUST204268,-248851.0,7.63,496161.0,Emergency_Fund,2,Low NW • Education
CUST204269,1302192.0,28.67,3961416.0,Education,2,Low NW • Education
CUST204270,4449470.0,13.18,3898351.0,House,0,Mid NW • House
CUST204271,6665995.0,29.04,4845161.0,House,0,Mid NW • House
CUST204272,6794564.0,19.53,5642487.0,Retirement,3,Mid NW • Retirement
CUST204273,9216465.0,33.08,21135112.0,Retirement,1,High NW • Wealth (large goals)
CUST204274,1422718.0,10.97,3820953.0,House,0,Mid NW • House
CUST204275,32711374.0,30.58,5786568.0,House,4,High NW • Wealth (modest goals)
CUST204276,124245.0,5.29,354448.0,Emergency_Fund,2,Low NW • Education
CUST204277,713941.0,29.17,5547401.0,House,0,Mid NW • House
CUST204278,2897987.0,28.45,5219114.0,Retirement,3,Mid NW • Retirement
CUST204279,2190506.0,11.82,3403572.0,House,0,Mid NW • House
CUST204280,5744766.0,25.35,2695052.0,Retirement,3,Mid NW • Retirement
CUST204281,35675557.0,43.52,11768992.0,Wealth,4,High NW • Wealth (modest goals)
CUST204282,3241444.0,14.3,5552129.0,Retirement,3,Mid NW • Retirement
CUST204283,596761.0,24.16,3274038.0,Retirement,3,Mid NW • Retirement
CUST204284,-214053.0,15.04,961643.0,Education,2,Low NW • Education
CUST204285,704175.0,24.43,983674.0,Retirement,3,Mid NW • Retirement
CUST204286,-174262.0,4.1,579692.0,Emergency_Fund,2,Low NW • Education
CUST204287,9764874.0,29.24,1196325.0,Retirement,3,Mid NW • Retirement
CUST204288,104780.0,29.04,3306214.0,House,0,Mid NW • House
CUST204289,114552.0,24.82,3176720.0,Retirement,3,Mid NW • Retirement
CUST204290,31402821.0,50.02,15334792.0,Wealth,4,High NW • Wealth (modest goals)
CUST204291,18079762.0,36.6,20664908.0,Retirement,1,High NW • Wealth (large goals)
CUST204292,2425084.0,11.79,5446123.0,House,0,Mid NW • House
CUST204293,9002198.0,34.8,29463184.0,Retirement,1,High NW • Wealth (large goals)
CUST204294,7556977.0,37.54,14179471.0,Retirement,1,High NW • Wealth (large goals)
CUST204295,32536165.0,45.4,20364667.0,Wealth,4,High NW • Wealth (modest goals)
CUST204296,937888.0,8.62,588171.0,Emergency_Fund,2,Low NW • Education
CUST204297,6504141.0,21.38,2400115.0,Retirement,3,Mid NW • Retirement
CUST204298,-812489.0,29.88,4265192.0,House,0,Mid NW • House
CUST204299,1047709.0,29.14,1306028.0,Retirement,3,Mid NW • Retirement
CUST204300,2559361.0,14.95,1790439.0,Retirement,3,Mid NW • Retirement
CUST204301,269167.0,12.35,1838430.0,House,0,Mid NW • House
CUST204302,1156771.0,19.19,1641151.0,House,0,Mid NW • House
CUST204303,15062624.0,21.35,1545189.0,Retirement,3,Mid NW • Retirement
CUST204304,-126314.0,18.88,1949608.0,House,0,Mid NW • House
CUST204305,3647248.0,26.36,1854453.0,Retirement,3,Mid NW • Retirement
CUST204306,-14547.0,15.11,1532513.0,Retirement,3,Mid NW • Retirement
CUST204307,6973707.0,20.34,1236287.0,Retirement,3,Mid NW • Retirement
CUST204308,3273823.0,22.84,2313154.0,Retirement,3,Mid NW • Retirement
CUST204309,-205197.0,29.53,5157031.0,Retirement,3,Mid NW • Retirement
CUST204310,8108995.0,28.22,3605995.0,Retirement,3,Mid NW • Retirement
CUST204311,3895052.0,15.38,3830017.0,Retirement,3,Mid NW • Retirement
CUST204312,8742920.0,18.37,5509850.0,Retirement,3,Mid NW • Retirement
CUST204313,-45781.0,1.23,387421.0,Emergency_Fund,2,Low NW • Education
CUST204314,3295763.0,13.44,4059535.0,Retirement,3,Mid NW • Retirement
CUST204315,2031380.0,17.45,5163049.0,House,0,Mid NW • House
CUST204316,4388144.0,14.66,4234855.0,House,0,Mid NW • House
CUST204317,894053.0,18.13,2261929.0,House,0,Mid NW • House
CUST204318,445024.0,19.4,5495317.0,Education,2,Low NW • Education
CUST204319,604487.0,14.72,3010023.0,Education,2,Low NW • Education
CUST204320,2579145.0,23.9,5995560.0,Retirement,3,Mid NW • Retirement
CUST204321,28846681.0,32.37,28468872.0,Wealth,1,High NW • Wealth (large goals)
CUST204322,2789275.0,11.42,2776242.0,Retirement,3,Mid NW • Retirement
CUST204323,2210186.0,22.86,3358461.0,Retirement,3,Mid NW • Retirement
CUST204324,24455781.0,33.19,17646340.0,Retirement,1,High NW • Wealth (large goals)
CUST204325,5785279.0,26.35,1693256.0,Retirement,3,Mid NW • Retirement
CUST204326,812768.0,25.98,2826752.0,Retirement,3,Mid NW • Retirement
CUST204327,14845810.0,25.54,3023918.0,House,0,Mid NW • House
CUST204328,2974097.0,22.77,1377927.0,Retirement,3,Mid NW • Retirement
CUST204329,8297011.0,21.33,5114217.0,Retirement,3,Mid NW • Retirement
CUST204330,628132.0,14.74,1093193.0,House,0,Mid NW • House
CUST204331,13118936.0,38.4,2502370.0,Wealth,0,Mid NW • House
CUST204332,25496984.0,44.99,2433520.0,Wealth,4,High NW • Wealth (modest goals)
CUST204333,8957078.0,17.63,3664059.0,House,0,Mid NW • House
CUST204334,4619443.0,24.56,2782967.0,Retirement,3,Mid NW • Retirement
CUST204335,964833.0,14.42,4261099.0,House,0,Mid NW • House
CUST204336,-228174.0,18.66,1246334.0,Education,2,Low NW • Education
CUST204337,1004322.0,14.27,5391302.0,Retirement,3,Mid NW • Retirement
CUST204338,29220.0,27.91,2066807.0,House,0,Mid NW • House
CUST204339,1609032.0,28.03,3972798.0,Education,2,Low NW • Education
CUST204340,3019364.0,13.66,1402125.0,House,0,Mid NW • House
CUST204341,1655254.0,17.41,4932613.0,House,0,Mid NW • House
CUST204342,3289663.0,23.56,1400558.0,Retirement,3,Mid NW • Retirement
CUST204343,6313682.0,10.61,5298734.0,House,0,Mid NW • House
CUST204344,37521066.0,31.28,5863972.0,Retirement,4,High NW • Wealth (modest goals)
CUST204345,547900.0,18.47,856513.0,House,0,Mid NW • House
CUST204346,2718074.0,21.99,2613626.0,Retirement,3,Mid NW • Retirement
CUST204347,6497955.0,29.33,2437612.0,House,0,Mid NW • House
CUST204348,4558918.0,13.66,1888217.0,Retirement,3,Mid NW • Retirement
CUST204349,841677.0,10.83,5025522.0,Retirement,3,Mid NW • Retirement
CUST204350,9225017.0,43.93,4275302.0,Retirement,3,Mid NW • Retirement
CUST204351,1093663.0,28.72,2629909.0,House,0,Mid NW • House
CUST204352,9372339.0,25.51,3153327.0,Education,2,Low NW • Education
CUST204353,797907.0,13.52,5534297.0,Retirement,3,Mid NW • Retirement
CUST204354,41405514.0,47.5,14576748.0,Retirement,4,High NW • Wealth (modest goals)
CUST204355,1950753.0,16.88,3619089.0,Education,2,Low NW • Education
CUST204356,636890.0,12.8,4753443.0,Retirement,3,Mid NW • Retirement
CUST204357,5062402.0,10.09,4474909.0,Education,2,Low NW • Education
CUST204358,3503153.0,29.98,3005255.0,House,0,Mid NW • House
CUST204359,9540333.0,18.6,2195561.0,House,0,Mid NW • House
CUST204360,10779395.0,18.78,2974116.0,House,0,Mid NW • House
CUST204361,3947014.0,12.38,3359737.0,Retirement,3,Mid NW • Retirement
CUST204362,3352452.0,23.79,3422794.0,Retirement,3,Mid NW • Retirement
CUST204363,3406712.0,18.66,1996125.0,House,0,Mid NW • House
CUST204364,4162867.0,17.95,1560429.0,Education,2,Low NW • Education
CUST204365,116120.0,12.3,4362527.0,Retirement,3,Mid NW • Retirement
CUST204366,43215418.0,48.08,7934699.0,Wealth,4,High NW • Wealth (modest goals)
CUST204367,690526.0,15.85,2816531.0,Retirement,3,Mid NW • Retirement
CUST204368,6692843.0,18.01,3695495.0,Retirement,3,Mid NW • Retirement
CUST204369,2940336.0,18.76,1947418.0,House,0,Mid NW • House
CUST204370,46509961.0,53.57,6731191.0,House,4,High NW • Wealth (modest goals)
CUST204371,31942891.0,32.3,18934068.0,Wealth,4,High NW • Wealth (modest goals)
CUST204372,2650386.0,23.5,4638153.0,Education,2,Low NW • Education
CUST204373,28807318.0,30.04,13067755.0,Retirement,4,High NW • Wealth (modest goals)
CUST204374,2116639.0,10.18,2407966.0,House,0,Mid NW • House
CUST204375,10902758.0,21.16,3763703.0,Retirement,3,Mid NW • Retirement
CUST204376,-6783.0,14.31,2392951.0,Education,2,Low NW • Education
CUST204377,4147824.0,22.86,2848703.0,Retirement,3,Mid NW • Retirement
CUST204378,2632641.0,23.39,5872421.0,Retirement,3,Mid NW • Retirement
CUST204379,486214.0,12.02,880459.0,Retirement,3,Mid NW • Retirement
CUST204380,3678707.0,22.46,3137358.0,Retirement,3,Mid NW • Retirement
CUST204381,1807178.0,29.89,5924057.0,Retirement,3,Mid NW • Retirement
CUST204382,82346415.0,54.33,15146270.0,Wealth,4,High NW • Wealth (modest goals)
CUST204383,4491461.0,22.57,2075173.0,Retirement,3,Mid NW • Retirement
CUST204384,3988035.0,10.85,4167159.0,Retirement,3,Mid NW • Retirement
CUST204385,9900565.0,24.58,5089858.0,House,0,Mid NW • House
CUST204386,1767201.0,15.89,4940805.0,Retirement,3,Mid NW • Retirement
CUST204387,1922361.0,18.64,3618821.0,House,0,Mid NW • House
CUST204388,23542359.0,51.94,29768571.0,House,1,High NW • Wealth (large goals)
CUST204389,1446869.0,19.13,545140.0,Retirement,3,Mid NW • Retirement
CUST204390,2024938.0,23.64,5216062.0,Education,2,Low NW • Education
CUST204391,45406158.0,46.52,8032728.0,Wealth,4,High NW • Wealth (modest goals)
CUST204392,4711069.0,19.5,4809056.0,Education,2,Low NW • Education
CUST204393,1539568.0,11.02,4204720.0,House,0,Mid NW • House
CUST204394,1544042.0,25.36,4675689.0,House,0,Mid NW • House
CUST204395,4454041.0,28.26,5807346.0,Retirement,3,Mid NW • Retirement
CUST204396,191177.0,13.27,4685182.0,Retirement,3,Mid NW • Retirement
CUST204397,-329542.0,29.85,2036294.0,Retirement,3,Mid NW • Retirement
CUST204398,2306661.0,44.82,11899903.0,Wealth,1,High NW • Wealth (large goals)
CUST204399,14229181.0,53.99,19070841.0,Retirement,1,High NW • Wealth (large goals)
CUST204400,1460417.0,25.12,2494113.0,Retirement,3,Mid NW • Retirement
CUST204401,15481989.0,51.17,6375366.0,Wealth,1,High NW • Wealth (large goals)
CUST204402,2095796.0,21.56,3044335.0,Education,2,Low NW • Education
CUST204403,61874.0,10.2,4131186.0,Retirement,3,Mid NW • Retirement
CUST204404,4147224.0,29.17,2210751.0,Retirement,3,Mid NW • Retirement
CUST204405,11525512.0,24.57,4249878.0,Education,2,Low NW • Education
CUST204406,3062571.0,31.13,3678081.0,House,0,Mid NW • House
CUST204407,26237750.0,35.96,21831156.0,Retirement,1,High NW • Wealth (large goals)
CUST204408,-449058.0,3.48,354899.0,Emergency_Fund,2,Low NW • Education
CUST204409,812336.0,17.56,2084919.0,House,0,Mid NW • House
CUST204410,15963809.0,48.72,5009127.0,Wealth,4,High NW • Wealth (modest goals)
CUST204411,12225403.0,32.93,15860179.0,Wealth,1,High NW • Wealth (large goals)
CUST204412,5537761.0,20.58,3918945.0,Retirement,3,Mid NW • Retirement
CUST204413,1911409.0,21.65,1021167.0,Education,2,Low NW • Education
CUST204414,29571665.0,36.76,22374370.0,House,1,High NW • Wealth (large goals)
CUST204415,2762728.0,16.06,4546892.0,Retirement,3,Mid NW • Retirement
CUST204416,-147639.0,5.55,155151.0,Emergency_Fund,2,Low NW • Education
CUST204417,5095117.0,22.09,2369801.0,House,0,Mid NW • House
CUST204418,5448459.0,14.3,1591577.0,Education,2,Low NW • Education
CUST204419,1840664.0,29.55,3809239.0,Retirement,3,Mid NW • Retirement
CUST204420,969429.0,22.38,3754042.0,House,0,Mid NW • House
CUST204421,5827911.0,19.82,5224439.0,House,0,Mid NW • House
CUST204422,16331934.0,36.71,2232631.0,Retirement,3,Mid NW • Retirement
CUST204423,13556956.0,25.79,5377690.0,House,0,Mid NW • House
CUST204424,2766486.0,25.94,3626742.0,Retirement,3,Mid NW • Retirement
CUST204425,6360716.0,19.11,1940718.0,Education,2,Low NW • Education
CUST204426,3684957.0,22.33,2847746.0,Education,2,Low NW • Education
CUST204427,8954111.0,20.77,3852567.0,Retirement,3,Mid NW • Retirement
CUST204428,2779343.0,15.34,866714.0,Retirement,3,Mid NW • Retirement
CUST204429,1413311.0,13.45,5924510.0,Retirement,3,Mid NW • Retirement
CUST204430,2379885.0,11.97,771791.0,House,0,Mid NW • House
CUST204431,1594073.0,12.41,5971580.0,Education,2,Low NW • Education
CUST204432,4818803.0,19.21,3000064.0,Education,2,Low NW • Education
CUST204433,1298695.0,20.65,758121.0,Education,2,Low NW • Education
CUST204434,5775445.0,20.34,2633372.0,House,0,Mid NW • House
CUST204435,9938457.0,58.29,10651630.0,Retirement,1,High NW • Wealth (large goals)
CUST204436,7009298.0,25.66,1823949.0,House,0,Mid NW • House
CUST204437,17961323.0,39.21,27627411.0,Retirement,1,High NW • Wealth (large goals)
CUST204438,411656.0,29.46,2756965.0,House,0,Mid NW • House
CUST204439,558064.0,25.96,4315991.0,Retirement,3,Mid NW • Retirement
CUST204440,5477040.0,20.6,5915541.0,Retirement,3,Mid NW • Retirement
CUST204441,2261792.0,24.3,5194589.0,House,0,Mid NW • House
CUST204442,57286244.0,57.24,5076776.0,Retirement,4,High NW • Wealth (modest goals)
CUST204443,1127180.0,15.3,4599213.0,House,0,Mid NW • House
CUST204444,6967806.0,26.64,1158270.0,Retirement,3,Mid NW • Retirement
CUST204445,-135550.0,13.67,537331.0,House,0,Mid NW • House
CUST204446,39436973.0,49.68,11619213.0,Wealth,4,High NW • Wealth (modest goals)
CUST204447,-334411.0,22.99,2339836.0,Retirement,3,Mid NW • Retirement
CUST204448,14192.0,29.65,1707507.0,House,0,Mid NW • House
CUST204449,2394129.0,14.47,4142758.0,Retirement,3,Mid NW • Retirement
CUST204450,5880560.0,29.44,2914311.0,Retirement,3,Mid NW • Retirement
CUST204451,17610113.0,35.67,22647259.0,Wealth,1,High NW • Wealth (large goals)
CUST204452,1135416.0,11.76,1809171.0,Retirement,3,Mid NW • Retirement
CUST204453,2125008.0,23.85,4332938.0,Retirement,3,Mid NW • Retirement
CUST204454,3243871.0,12.28,2388519.0,Retirement,3,Mid NW • Retirement
CUST204455,17917476.0,45.36,3733830.0,Retirement,3,Mid NW • Retirement
CUST204456,20793881.0,45.44,22563925.0,Retirement,1,High NW • Wealth (large goals)
CUST204457,4587950.0,44.07,12996631.0,Wealth,1,High NW • Wealth (large goals)
CUST204458,1476600.0,12.09,4578575.0,House,0,Mid NW • House
CUST204459,1632816.0,18.48,1869229.0,House,0,Mid NW • House
CUST204460,1524718.0,16.88,1194559.0,House,0,Mid NW • House
CUST204461,1484210.0,28.73,5692178.0,House,0,Mid NW • House
CUST204462,22424836.0,42.47,8489453.0,Retirement,4,High NW • Wealth (modest goals)
CUST204463,1453147.0,15.16,4136019.0,Retirement,3,Mid NW • Retirement
CUST204464,10345198.0,43.25,18246570.0,Retirement,1,High NW • Wealth (large goals)
CUST204465,35689401.0,56.98,8858757.0,Wealth,4,High NW • Wealth (modest goals)
CUST204466,764559.0,16.46,5331313.0,Education,2,Low NW • Education
CUST204467,198489.0,15.48,5945633.0,Education,2,Low NW • Education
CUST204468,6318088.0,10.68,1985974.0,Education,2,Low NW • Education
CUST204469,2566313.0,23.25,2046937.0,House,0,Mid NW • House
CUST204470,39257866.0,55.28,12449785.0,Wealth,4,High NW • Wealth (modest goals)
CUST204471,1485458.0,24.92,804251.0,Retirement,3,Mid NW • Retirement
CUST204472,275174.0,14.82,609613.0,House,0,Mid NW • House
CUST204473,7836732.0,25.75,2371985.0,House,0,Mid NW • House
CUST204474,10953550.0,33.71,24655391.0,Retirement,1,High NW • Wealth (large goals)
CUST204475,195291.0,34.37,27635762.0,Wealth,1,High NW • Wealth (large goals)
CUST204476,417648.0,13.14,3997358.0,House,0,Mid NW • House
CUST204477,41917866.0,45.56,20427337.0,Retirement,4,High NW • Wealth (modest goals)
CUST204478,427802.0,18.08,4310026.0,Education,2,Low NW • Education
CUST204479,5141694.0,18.91,4614194.0,House,0,Mid NW • House
CUST204480,7260765.0,23.79,1028765.0,Retirement,3,Mid NW • Retirement
CUST204481,3767066.0,21.43,5251668.0,Retirement,3,Mid NW • Retirement
CUST204482,3702738.0,22.76,2381458.0,Retirement,3,Mid NW • Retirement
CUST204483,2161224.0,26.26,943694.0,House,0,Mid NW • House
CUST204484,2547944.0,29.85,2671272.0,Retirement,3,Mid NW • Retirement
CUST204485,988169.0,19.82,3406081.0,House,0,Mid NW • House
CUST204486,9192311.0,26.24,2576693.0,Retirement,3,Mid NW • Retirement
CUST204487,27222.0,15.48,2096147.0,Retirement,3,Mid NW • Retirement
CUST204488,188156.0,22.13,5154684.0,House,0,Mid NW • House
CUST204489,9280677.0,57.21,16071008.0,Retirement,1,High NW • Wealth (large goals)
CUST204490,6388027.0,16.04,1679143.0,Retirement,3,Mid NW • Retirement
CUST204491,23159925.0,42.88,28143849.0,Retirement,1,High NW • Wealth (large goals)
CUST204492,1111633.0,13.56,1294613.0,House,0,Mid NW • House
CUST204493,6041612.0,31.0,21525317.0,Wealth,1,High NW • Wealth (large goals)
CUST204494,13132989.0,39.5,11670713.0,Wealth,1,High NW • Wealth (large goals)
CUST204495,20119592.0,49.86,3421369.0,Retirement,4,High NW • Wealth (modest goals)
CUST204496,3835941.0,26.26,3503714.0,House,0,Mid NW • House
CUST204497,5954138.0,22.41,5477598.0,Retirement,3,Mid NW • Retirement
CUST204498,4837821.0,24.76,4236167.0,Retirement,3,Mid NW • Retirement
CUST204499,59075.0,8.3,203103.0,Education,2,Low NW • Education
CUST204500,12194305.0,58.77,8224865.0,Retirement,1,High NW • Wealth (large goals)
CUST204501,67469.0,11.13,1876270.0,House,0,Mid NW • House
CUST204502,32136674.0,34.05,14426167.0,Retirement,4,High NW • Wealth (modest goals)
CUST204503,4489499.0,29.36,3539476.0,Education,2,Low NW • Education
CUST204504,4516.0,13.06,3347573.0,Retirement,3,Mid NW • Retirement
CUST204505,222405.0,42.97,20101198.0,Retirement,1,High NW • Wealth (large goals)
CUST204506,2505217.0,19.49,1479495.0,House,0,Mid NW • House
CUST204507,6011992.0,19.78,1381895.0,Education,2,Low NW • Education
CUST204508,1416271.0,16.45,5517108.0,Retirement,3,Mid NW • Retirement
CUST204509,94013.0,13.33,1271533.0,House,0,Mid NW • House
CUST204510,15365712.0,44.11,16952767.0,Wealth,1,High NW • Wealth (large goals)
CUST204511,5885908.0,27.93,3093218.0,Education,2,Low NW • Education
CUST204512,64283.0,11.58,909452.0,Retirement,3,Mid NW • Retirement
CUST204513,800665.0,10.28,1675789.0,Retirement,3,Mid NW • Retirement
CUST204514,1417705.0,15.55,3139615.0,Retirement,3,Mid NW • Retirement
CUST204515,60248.0,26.73,728765.0,Retirement,3,Mid NW • Retirement
CUST204516,7270107.0,57.02,8407762.0,Wealth,1,High NW • Wealth (large goals)
CUST204517,3696856.0,13.69,585377.0,Retirement,3,Mid NW • Retirement
CUST204518,1182317.0,10.96,824769.0,Retirement,3,Mid NW • Retirement
CUST204519,1162289.0,26.93,3332502.0,Education,2,Low NW • Education
CUST204520,10932944.0,23.7,1406735.0,Retirement,3,Mid NW • Retirement
CUST204521,7722902.0,19.51,1801365.0,Education,2,Low NW • Education
CUST204522,6341020.0,18.1,597888.0,House,0,Mid NW • House
CUST204523,12175446.0,34.47,19097431.0,Wealth,1,High NW • Wealth (large goals)
CUST204524,43870.0,33.51,14708160.0,Retirement,1,High NW • Wealth (large goals)
CUST204525,3750362.0,19.18,3354091.0,Retirement,3,Mid NW • Retirement
CUST204526,7824616.0,28.8,1006480.0,Retirement,3,Mid NW • Retirement
CUST204527,380507.0,14.19,2302963.0,Education,2,Low NW • Education
CUST204528,27273412.0,54.26,22007889.0,Wealth,1,High NW • Wealth (large goals)
CUST204529,3906233.0,26.29,5985203.0,House,0,Mid NW • House
CUST204530,2896888.0,42.97,6241450.0,House,0,Mid NW • House
CUST204531,43171990.0,43.51,13589090.0,House,4,High NW • Wealth (modest goals)
CUST204532,4727415.0,31.85,27501754.0,Retirement,1,High NW • Wealth (large goals)
CUST204533,48297189.0,57.91,10508705.0,Wealth,4,High NW • Wealth (modest goals)
CUST204534,197984.0,7.45,578003.0,Emergency_Fund,2,Low NW • Education
CUST204535,241982.0,17.67,4933642.0,Retirement,3,Mid NW • Retirement
CUST204536,1391861.0,27.47,5761144.0,Retirement,3,Mid NW • Retirement
CUST204537,28479014.0,46.66,20630329.0,Retirement,1,High NW • Wealth (large goals)
CUST204538,14492062.0,37.52,12444139.0,Wealth,1,High NW • Wealth (large goals)
CUST204539,-30585.0,4.33,486837.0,Emergency_Fund,2,Low NW • Education
CUST204540,7678763.0,24.71,4227287.0,Education,2,Low NW • Education
CUST204541,76757.0,58.57,16723781.0,Wealth,1,High NW • Wealth (large goals)
CUST204542,5565952.0,39.96,3439694.0,Retirement,3,Mid NW • Retirement
CUST204543,21720810.0,33.68,8857331.0,Wealth,4,High NW • Wealth (modest goals)
CUST204544,4054166.0,23.34,3253550.0,House,0,Mid NW • House
CUST204545,27211202.0,49.84,4682322.0,Wealth,4,High NW • Wealth (modest goals)
CUST204546,2270907.0,15.85,4007125.0,Education,2,Low NW • Education
CUST204547,43021075.0,51.41,9349392.0,Wealth,4,High NW • Wealth (modest goals)
CUST204548,4971522.0,48.78,8815814.0,Retirement,1,High NW • Wealth (large goals)
CUST204549,2722110.0,12.4,569982.0,Retirement,3,Mid NW • Retirement
CUST204550,2702127.0,13.72,5272844.0,House,0,Mid NW • House
CUST204551,5568905.0,14.63,2164226.0,Retirement,3,Mid NW • Retirement
CUST204552,569109.0,11.33,1493618.0,Retirement,3,Mid NW • Retirement
CUST204553,69390.0,7.31,370448.0,Education,2,Low NW • Education
CUST204554,-123919.0,23.07,3479092.0,Retirement,3,Mid NW • Retirement
CUST204555,3040128.0,11.04,5113599.0,House,0,Mid NW • House
CUST204556,3412065.0,13.6,3368911.0,Retirement,3,Mid NW • Retirement
CUST204557,58018.0,6.79,356276.0,Emergency_Fund,2,Low NW • Education
CUST204558,899170.0,19.0,4012743.0,Education,2,Low NW • Education
CUST204559,5510056.0,11.68,2334005.0,Retirement,3,Mid NW • Retirement
CUST204560,-81443.0,2.37,194701.0,Emergency_Fund,2,Low NW • Education
